Fecha,Edad,Susceptibles
2020-03-31,50-59,1857870.0
2020-04-01,50-59,1857869.0
2020-04-02,50-59,1857867.0
2020-04-03,50-59,1857864.0
2020-04-04,50-59,1857862.0
2020-04-05,50-59,1857862.0
2020-04-06,50-59,1857859.0
2020-04-07,50-59,1857857.0
2020-04-08,50-59,1857856.0
2020-04-09,50-59,1857832.0
2020-04-10,50-59,1857808.0
2020-04-11,50-59,1857780.0
2020-04-12,50-59,1857753.0
2020-04-13,50-59,1857734.0
2020-04-14,50-59,1857702.0
2020-04-15,50-59,1857666.0
2020-04-16,50-59,1857643.0
2020-04-17,50-59,1857610.0
2020-04-18,50-59,1857569.0
2020-04-19,50-59,1857550.0
2020-04-20,50-59,1857523.0
2020-04-21,50-59,1857478.0
2020-04-22,50-59,1857423.0
2020-04-23,50-59,1857386.0
2020-04-24,50-59,1857340.0
2020-04-25,50-59,1857297.0
2020-04-26,50-59,1857268.0
2020-04-27,50-59,1857233.0
2020-04-28,50-59,1857187.0
2020-04-29,50-59,1857146.0
2020-04-30,50-59,1857105.0
2020-05-01,50-59,1857050.0
2020-05-02,50-59,1857014.0
2020-05-03,50-59,1856990.0
2020-05-04,50-59,1856959.0
2020-05-05,50-59,1856923.0
2020-05-06,50-59,1856879.0
2020-05-07,50-59,1856825.0
2020-05-08,50-59,1856787.0
2020-05-09,50-59,1856745.0
2020-05-10,50-59,1856700.0
2020-05-11,50-59,1856653.0
2020-05-12,50-59,1856597.0
2020-05-13,50-59,1856541.0
2020-05-14,50-59,1856475.0
2020-05-15,50-59,1856384.0
2020-05-16,50-59,1856252.0
2020-05-17,50-59,1856140.0
2020-05-18,50-59,1856048.0
2020-05-19,50-59,1855947.0
2020-05-20,50-59,1855819.0
2020-05-21,50-59,1855663.0
2020-05-22,50-59,1855500.0
2020-05-23,50-59,1855363.0
2020-05-24,50-59,1855228.0
2020-05-25,50-59,1855087.0
2020-05-26,50-59,1854901.0
2020-05-27,50-59,1854678.0
2020-05-28,50-59,1854454.0
2020-05-29,50-59,1854240.0
2020-05-30,50-59,1854028.0
2020-05-31,50-59,1853822.0
2020-06-01,50-59,1853557.0
2020-06-02,50-59,1853243.0
2020-06-03,50-59,1852862.0
2020-06-04,50-59,1852460.0
2020-06-05,50-59,1852069.0
2020-06-06,50-59,1851681.0
2020-06-07,50-59,1851323.0
2020-06-08,50-59,1850956.0
2020-06-09,50-59,1850568.0
2020-06-10,50-59,1850155.0
2020-06-11,50-59,1849718.0
2020-06-12,50-59,1849257.0
2020-06-13,50-59,1848773.0
2020-06-14,50-59,1848278.0
2020-06-15,50-59,1847779.0
2020-06-16,50-59,1847326.0
2020-06-17,50-59,1846916.0
2020-06-18,50-59,1846500.0
2020-06-19,50-59,1846027.0
2020-06-20,50-59,1845522.0
2020-06-21,50-59,1844964.0
2020-06-22,50-59,1844403.0
2020-06-23,50-59,1843827.0
2020-06-24,50-59,1843242.0
2020-06-25,50-59,1842670.0
2020-06-26,50-59,1842111.0
2020-06-27,50-59,1841572.0
2020-06-28,50-59,1841005.0
2020-06-29,50-59,1840227.0
2020-06-30,50-59,1839204.0
2020-07-01,50-59,1837934.0
2020-07-02,50-59,1836661.0
2020-07-03,50-59,1835620.0
2020-07-04,50-59,1834819.0
2020-07-05,50-59,1834251.0
2020-07-06,50-59,1833790.0
2020-07-07,50-59,1833307.0
2020-07-08,50-59,1832794.0
2020-07-09,50-59,1832270.0
2020-07-10,50-59,1831738.0
2020-07-11,50-59,1831248.0
2020-07-12,50-59,1830803.0
2020-07-13,50-59,1830413.0
2020-07-14,50-59,1830067.0
2020-07-15,50-59,1829695.0
2020-07-16,50-59,1829283.0
2020-07-17,50-59,1828831.0
2020-07-18,50-59,1828383.0
2020-07-19,50-59,1827968.0
2020-07-20,50-59,1827587.0
2020-07-21,50-59,1827233.0
2020-07-22,50-59,1826912.0
2020-07-23,50-59,1826589.0
2020-07-24,50-59,1826251.0
2020-07-25,50-59,1825903.0
2020-07-26,50-59,1825557.0
2020-07-27,50-59,1825237.0
2020-07-28,50-59,1824956.0
2020-07-29,50-59,1824708.0
2020-07-30,50-59,1824471.0
2020-07-31,50-59,1824239.0
2020-08-01,50-59,1823999.0
2020-08-02,50-59,1823759.0
2020-08-03,50-59,1823525.0
2020-08-04,50-59,1823285.0
2020-08-05,50-59,1823046.0
2020-08-06,50-59,1822812.0
2020-08-07,50-59,1822583.0
2020-08-08,50-59,1822366.0
2020-08-09,50-59,1822162.0
2020-08-10,50-59,1821956.0
2020-08-11,50-59,1821747.0
2020-08-12,50-59,1821542.0
2020-08-13,50-59,1821338.0
2020-08-14,50-59,1821124.0
2020-08-15,50-59,1820916.0
2020-08-16,50-59,1820715.0
2020-08-17,50-59,1820499.0
2020-08-18,50-59,1820286.0
2020-08-19,50-59,1820067.0
2020-08-20,50-59,1819841.0
2020-08-21,50-59,1819613.0
2020-08-22,50-59,1819376.0
2020-08-23,50-59,1819145.0
2020-08-24,50-59,1818919.0
2020-08-25,50-59,1818701.0
2020-08-26,50-59,1818495.0
2020-08-27,50-59,1818292.0
2020-08-28,50-59,1818082.0
2020-08-29,50-59,1817867.0
2020-08-30,50-59,1817651.0
2020-08-31,50-59,1817435.0
2020-09-01,50-59,1817240.0
2020-09-02,50-59,1817055.0
2020-09-03,50-59,1816861.0
2020-09-04,50-59,1816654.0
2020-09-05,50-59,1816435.0
2020-09-06,50-59,1816204.0
2020-09-07,50-59,1815993.0
2020-09-08,50-59,1815794.0
2020-09-09,50-59,1815617.0
2020-09-10,50-59,1815435.0
2020-09-11,50-59,1815238.0
2020-09-12,50-59,1815026.0
2020-09-13,50-59,1814792.0
2020-09-14,50-59,1814570.0
2020-09-15,50-59,1814364.0
2020-09-16,50-59,1814175.0
2020-09-17,50-59,1813991.0
2020-09-18,50-59,1813781.0
2020-09-19,50-59,1813559.0
2020-09-20,50-59,1813323.0
2020-09-21,50-59,1813102.0
2020-09-22,50-59,1812911.0
2020-09-23,50-59,1812741.0
2020-09-24,50-59,1812570.0
2020-09-25,50-59,1812371.0
2020-09-26,50-59,1812162.0
2020-09-27,50-59,1811937.0
2020-09-28,50-59,1811722.0
2020-09-29,50-59,1811516.0
2020-09-30,50-59,1811321.0
2020-10-01,50-59,1811140.0
2020-10-02,50-59,1810961.0
2020-10-03,50-59,1810793.0
2020-10-04,50-59,1810629.0
2020-10-05,50-59,1810460.0
2020-10-06,50-59,1810278.0
2020-10-07,50-59,1810084.0
2020-10-08,50-59,1809874.0
2020-10-09,50-59,1809664.0
2020-10-10,50-59,1809443.0
2020-10-11,50-59,1809226.0
2020-10-12,50-59,1809037.0
2020-10-13,50-59,1808889.0
2020-10-14,50-59,1808779.0
2020-10-15,50-59,1808706.0
2020-10-16,50-59,1808657.0
2020-10-17,50-59,1808566.0
2020-10-18,50-59,1808413.0
2020-10-19,50-59,1808199.0
2020-10-20,50-59,1807920.0
2020-10-21,50-59,1807586.0
2020-10-22,50-59,1807254.0
2020-10-23,50-59,1806980.0
2020-10-24,50-59,1806760.0
2020-10-25,50-59,1806595.0
2020-10-26,50-59,1806442.0
2020-10-27,50-59,1806300.0
2020-10-28,50-59,1806172.0
2020-10-29,50-59,1806043.0
2020-10-30,50-59,1805887.0
2020-10-31,50-59,1805713.0
2020-11-01,50-59,1805517.0
2020-11-02,50-59,1805324.0
2020-11-03,50-59,1805140.0
2020-11-04,50-59,1804956.0
2020-11-05,50-59,1804785.0
2020-11-06,50-59,1804613.0
2020-11-07,50-59,1804446.0
2020-11-08,50-59,1804283.0
2020-11-09,50-59,1804130.0
2020-11-10,50-59,1803989.0
2020-11-11,50-59,1803866.0
2020-11-12,50-59,1803736.0
2020-11-13,50-59,1803587.0
2020-11-14,50-59,1803421.0
2020-11-15,50-59,1803238.0
2020-11-16,50-59,1803067.0
2020-11-17,50-59,1802913.0
2020-11-18,50-59,1802769.0
2020-11-19,50-59,1802631.0
2020-11-20,50-59,1802476.0
2020-11-21,50-59,1802311.0
2020-11-22,50-59,1802132.0
2020-11-23,50-59,1801955.0
2020-11-24,50-59,1801797.0
2020-11-25,50-59,1801650.0
2020-11-26,50-59,1801501.0
2020-11-27,50-59,1801342.0
2020-11-28,50-59,1801184.0
2020-11-29,50-59,1801022.0
2020-11-30,50-59,1800866.0
2020-12-01,50-59,1800712.0
2020-12-02,50-59,1800569.0
2020-12-03,50-59,1800427.0
2020-12-04,50-59,1800283.0
2020-12-05,50-59,1800123.0
2020-12-06,50-59,1799964.0
2020-12-07,50-59,1799802.0
2020-12-08,50-59,1799648.0
2020-12-09,50-59,1799496.0
2020-12-10,50-59,1799346.0
2020-12-11,50-59,1799175.0
2020-12-12,50-59,1798995.0
2020-12-13,50-59,1798804.0
2020-12-14,50-59,1798624.0
2020-12-15,50-59,1798460.0
2020-12-16,50-59,1798313.0
2020-12-17,50-59,1798167.0
2020-12-18,50-59,1798011.0
2020-12-19,50-59,1797839.0
2020-12-20,50-59,1797656.0
2020-12-21,50-59,1797473.0
2020-12-22,50-59,1797302.0
2020-12-23,50-59,1797139.0
2020-12-24,50-59,1796975.0
2020-12-25,50-59,1796797.0
2020-12-26,50-59,1796596.0
2020-12-27,50-59,1796399.0
2020-12-28,50-59,1796199.0
2020-12-29,50-59,1796008.0
2020-12-30,50-59,1795816.0
2020-12-31,50-59,1795617.0
2021-01-01,50-59,1795407.0
2021-01-02,50-59,1795185.0
2021-01-03,50-59,1794956.0
2021-01-04,50-59,1794719.0
2021-01-05,50-59,1794485.0
2021-01-06,50-59,1794259.0
2021-01-07,50-59,1794027.0
2021-01-08,50-59,1793801.0
2021-01-09,50-59,1793572.0
2021-01-10,50-59,1793340.0
2021-01-11,50-59,1793094.0
2021-01-12,50-59,1792839.0
2021-01-13,50-59,1792561.0
2021-01-14,50-59,1792277.0
2021-01-15,50-59,1791990.0
2021-01-16,50-59,1791699.0
2021-01-17,50-59,1791416.0
2021-01-18,50-59,1791104.0
2021-01-19,50-59,1790776.0
2021-01-20,50-59,1790424.0
2021-01-21,50-59,1790054.0
2021-01-22,50-59,1789660.0
2021-01-23,50-59,1789249.0
2021-01-24,50-59,1788828.0
2021-01-25,50-59,1788405.0
2021-01-26,50-59,1787981.0
2021-01-27,50-59,1787502.0
2021-01-28,50-59,1786860.0
2021-01-29,50-59,1786321.0
2021-01-30,50-59,1785874.0
2021-01-31,50-59,1785436.0
2021-02-01,50-59,1784991.0
2021-02-02,50-59,1784552.0
2021-02-03,50-59,1784119.0
2021-02-04,50-59,1783670.0
2021-02-05,50-59,1783213.0
2021-02-06,50-59,1782751.0
2021-02-07,50-59,1782284.0
2021-02-08,50-59,1781775.0
2021-02-09,50-59,1781308.0
2021-02-10,50-59,1780881.0
2021-02-11,50-59,1780463.0
2021-02-12,50-59,1780044.0
2021-02-13,50-59,1779612.0
2021-02-14,50-59,1779176.0
2021-02-15,50-59,1778758.0
2021-02-16,50-59,1778354.0
2021-02-17,50-59,1777975.0
2021-02-18,50-59,1777503.0
2021-02-19,50-59,1777088.0
2021-02-20,50-59,1776675.0
2021-02-21,50-59,1776250.0
2021-02-22,50-59,1775219.0
2021-02-23,50-59,1773803.0
2021-02-24,50-59,1773015.0
2021-02-25,50-59,1772497.0
2021-02-26,50-59,1772106.0
2021-02-27,50-59,1771709.0
2021-02-28,50-59,1771303.0
2021-03-01,50-59,1770910.0
2021-03-02,50-59,1770547.0
2021-03-03,50-59,1770218.0
2021-03-04,50-59,1769878.0
2021-03-05,50-59,1769516.0
2021-03-06,50-59,1769137.0
2021-03-07,50-59,1768742.0
2021-03-08,50-59,1768335.0
2021-03-09,50-59,1767947.0
2021-03-10,50-59,1767556.0
2021-03-11,50-59,1767160.0
2021-03-12,50-59,1766732.0
2021-03-13,50-59,1766283.0
2021-03-14,50-59,1765810.0
2021-03-15,50-59,1765304.0
2021-03-16,50-59,1764196.0
2021-03-17,50-59,1758619.0
2021-03-18,50-59,1753896.0
2021-03-19,50-59,1749647.0
2021-03-20,50-59,1748579.0
2021-03-21,50-59,1747949.0
2021-03-22,50-59,1743522.0
2021-03-23,50-59,1737816.0
2021-03-24,50-59,1731618.0
2021-03-25,50-59,1725043.0
2021-03-26,50-59,1719295.0
2021-03-27,50-59,1717792.0
2021-03-28,50-59,1717086.0
2021-03-29,50-59,1710067.0
2021-03-30,50-59,1698687.0
2021-03-31,50-59,1687497.0
2021-04-01,50-59,1681666.0
2021-04-02,50-59,1677267.0
2021-04-03,50-59,1676331.0
2021-04-04,50-59,1675619.0
2021-04-05,50-59,1671849.0
2021-04-06,50-59,1665795.0
2021-04-07,50-59,1660359.0
2021-04-08,50-59,1657819.0
2021-04-09,50-59,1655143.0
2021-04-10,50-59,1654382.0
2021-04-11,50-59,1653691.0
2021-04-12,50-59,1651318.0
2021-04-13,50-59,1648855.0
2021-04-14,50-59,1646372.0
2021-04-15,50-59,1643753.0
2021-04-16,50-59,1643042.0
2021-04-17,50-59,1642365.0
2021-04-18,50-59,1641707.0
2021-04-19,50-59,1636763.0
2021-04-20,50-59,1631059.0
2021-04-21,50-59,1617059.0
2021-04-22,50-59,1585661.0
2021-04-23,50-59,1557164.0
2021-04-24,50-59,1554498.0
2021-04-25,50-59,1553688.0
2021-04-26,50-59,1533661.0
2021-04-27,50-59,1519794.0
2021-04-28,50-59,1508108.0
2021-04-29,50-59,1497862.0
2021-04-30,50-59,1487921.0
2021-05-01,50-59,1486170.0
2021-05-02,50-59,1485424.0
2021-05-03,50-59,1472491.0
2021-05-04,50-59,1459584.0
2021-05-05,50-59,1450002.0
2021-05-06,50-59,1440843.0
2021-05-07,50-59,1431967.0
2021-05-08,50-59,1430666.0
2021-05-09,50-59,1430108.0
2021-05-10,50-59,1420496.0
2021-05-11,50-59,1405288.0
2021-05-12,50-59,1386375.0
2021-05-13,50-59,1364133.0
2021-05-14,50-59,1358802.0
2021-05-15,50-59,1358233.0
2021-05-16,50-59,1357708.0
2021-05-17,50-59,1346775.0
2021-05-18,50-59,1331120.0
2021-05-19,50-59,1313470.0
2021-05-20,50-59,1302226.0
2021-05-21,50-59,1293415.0
2021-05-22,50-59,1291834.0
2021-05-23,50-59,1291329.0
2021-05-24,50-59,1278687.0
2021-05-25,50-59,1263459.0
2021-05-26,50-59,1248090.0
2021-05-27,50-59,1237585.0
2021-05-28,50-59,1228231.0
2021-05-29,50-59,1227674.0
2021-05-30,50-59,1227123.0
2021-05-31,50-59,1219245.0
2021-06-01,50-59,1211324.0
2021-06-02,50-59,1204229.0
2021-06-03,50-59,1189640.0
2021-06-04,50-59,1188859.0
2021-06-05,50-59,1187108.0
2021-06-06,50-59,1186474.0
2021-06-07,50-59,1172622.0
2021-06-08,50-59,1159827.0
2021-06-09,50-59,1148399.0
2021-06-10,50-59,1140325.0
2021-06-11,50-59,1131387.0
2021-06-12,50-59,1129617.0
2021-06-13,50-59,1128829.0
2021-06-14,50-59,1121337.0
2021-06-15,50-59,1114391.0
2021-06-16,50-59,1108704.0
2021-06-17,50-59,1103874.0
2021-06-18,50-59,1098990.0
2021-06-19,50-59,1097260.0
2021-06-20,50-59,1096461.0
2021-06-21,50-59,1090781.0
2021-06-22,50-59,1085522.0
2021-06-23,50-59,1080701.0
2021-06-24,50-59,1076477.0
2021-06-25,50-59,1072254.0
2021-06-26,50-59,1071146.0
2021-06-27,50-59,1070424.0
2021-06-28,50-59,1066732.0
2021-06-29,50-59,1063287.0
2021-06-30,50-59,1059694.0
2021-07-01,50-59,1056422.0
2021-07-02,50-59,1054452.0
2021-07-03,50-59,1053227.0
2021-07-04,50-59,1052555.0
2021-07-05,50-59,1051649.0
2021-07-06,50-59,1044469.0
2021-07-07,50-59,1038582.0
2021-07-08,50-59,1033326.0
2021-07-09,50-59,1027940.0
2021-07-10,50-59,1026164.0
2021-07-11,50-59,1025506.0
2021-07-12,50-59,1024919.0
2021-07-13,50-59,1018558.0
2021-07-14,50-59,1014161.0
2021-07-15,50-59,1011103.0
2021-07-16,50-59,1008454.0
2021-07-17,50-59,1007471.0
2021-07-18,50-59,1007010.0
2021-07-19,50-59,1003671.0
2021-07-20,50-59,1000399.0
2021-07-21,50-59,996776.0
2021-07-22,50-59,993887.0
2021-07-23,50-59,990960.0
2021-07-24,50-59,989973.0
2021-07-25,50-59,989620.0
2021-07-26,50-59,986658.0
2021-07-27,50-59,984186.0
2021-07-28,50-59,982023.0
2021-07-29,50-59,979739.0
2021-07-30,50-59,979501.0
2021-07-31,50-59,978975.0
2021-08-01,50-59,978769.0
2021-08-02,50-59,976825.0
2021-08-03,50-59,974950.0
2021-08-04,50-59,973188.0
2021-08-05,50-59,971865.0
2021-08-06,50-59,970146.0
2021-08-07,50-59,969642.0
2021-08-08,50-59,969437.0
2021-08-09,50-59,968058.0
2021-08-10,50-59,966671.0
2021-08-11,50-59,965703.0
2021-08-12,50-59,964490.0
2021-08-13,50-59,963340.0
2021-08-14,50-59,962965.0
2021-08-15,50-59,962809.0
2021-08-16,50-59,961971.0
2021-08-17,50-59,961031.0
2021-08-18,50-59,959748.0
2021-08-19,50-59,958820.0
2021-08-20,50-59,958048.0
2021-08-21,50-59,957898.0
2021-08-22,50-59,957766.0
2021-08-23,50-59,957032.0
2021-08-24,50-59,956361.0
2021-08-25,50-59,954536.0
2021-08-26,50-59,953116.0
2021-08-27,50-59,952206.0
2021-08-28,50-59,952062.0
2021-08-29,50-59,951935.0
2021-08-30,50-59,951007.0
2021-08-31,50-59,950094.0
2021-09-01,50-59,948989.0
2021-09-02,50-59,948173.0
2021-09-03,50-59,947422.0
2021-09-04,50-59,947270.0
2021-09-05,50-59,947147.0
2021-09-06,50-59,946041.0
2021-09-07,50-59,945251.0
2021-09-08,50-59,944670.0
2021-09-09,50-59,944016.0
2021-09-10,50-59,943521.0
2021-09-11,50-59,943420.0
2021-09-12,50-59,943340.0
2021-09-13,50-59,940349.0
2021-09-14,50-59,936912.0
2021-09-15,50-59,936313.0
2021-09-16,50-59,935897.0
2021-09-17,50-59,935557.0
2021-09-18,50-59,935477.0
2021-09-19,50-59,935417.0
2021-09-20,50-59,933004.0
2021-09-21,50-59,930639.0
2021-09-22,50-59,930284.0
2021-09-23,50-59,930005.0
2021-09-24,50-59,929765.0
2021-09-25,50-59,929698.0
2021-09-26,50-59,929636.0
2021-09-27,50-59,928140.0
2021-09-28,50-59,926757.0
2021-09-29,50-59,926295.0
2021-09-30,50-59,926033.0
2021-10-01,50-59,925987.0
2021-10-02,50-59,925949.0
2021-10-03,50-59,925912.0
2021-10-04,50-59,925056.0
2021-10-05,50-59,924155.0
2021-10-06,50-59,923503.0
2021-10-07,50-59,923130.0
2021-10-08,50-59,922805.0
2021-10-09,50-59,922744.0
2021-10-10,50-59,922687.0
2021-10-11,50-59,921977.0
2021-10-12,50-59,921220.0
2021-10-13,50-59,920819.0
2021-10-14,50-59,920506.0
2021-10-15,50-59,920256.0
2021-10-16,50-59,920188.0
2021-10-17,50-59,920131.0
2021-10-18,50-59,919543.0
2021-10-19,50-59,918941.0
2021-10-20,50-59,918680.0
2021-10-21,50-59,918469.0
2021-10-22,50-59,918257.0
2021-10-23,50-59,918177.0
2021-10-24,50-59,918095.0
2021-10-25,50-59,918015.0
2021-10-26,50-59,917419.0
2021-10-27,50-59,917007.0
2021-10-28,50-59,916658.0
2021-10-29,50-59,916411.0
2021-10-30,50-59,916308.0
2021-10-31,50-59,916204.0
2021-11-01,50-59,915786.0
2021-11-02,50-59,915316.0
2021-11-03,50-59,914906.0
2021-11-04,50-59,914486.0
2021-11-05,50-59,914100.0
2021-11-06,50-59,913978.0
2021-11-07,50-59,913865.0
2021-11-08,50-59,913351.0
2021-11-09,50-59,912758.0
2021-11-10,50-59,912196.0
2021-11-11,50-59,911604.0
2021-11-12,50-59,911074.0
2021-11-13,50-59,910909.0
2021-11-14,50-59,910766.0
2021-11-15,50-59,910632.0
2021-11-16,50-59,909941.0
2021-11-17,50-59,909335.0
2021-11-18,50-59,908798.0
2021-11-19,50-59,908308.0
2021-11-20,50-59,908117.0
2021-11-21,50-59,907948.0
2021-11-22,50-59,907486.0
2021-11-23,50-59,906931.0
2021-11-24,50-59,906389.0
2021-11-25,50-59,905860.0
2021-11-26,50-59,905361.0
2021-11-27,50-59,905128.0
2021-11-28,50-59,904940.0
2021-11-29,50-59,904340.0
2021-11-30,50-59,903789.0
2021-12-01,50-59,903288.0
2021-12-02,50-59,902809.0
2021-12-03,50-59,902357.0
2021-12-04,50-59,902158.0
2021-12-05,50-59,901980.0
2021-12-06,50-59,901414.0
2021-12-07,50-59,900829.0
2021-12-08,50-59,900210.0
2021-12-09,50-59,899595.0
2021-12-10,50-59,899050.0
2021-12-11,50-59,898825.0
2021-12-12,50-59,898687.0
2021-12-13,50-59,898326.0
2021-12-14,50-59,897848.0
2021-12-15,50-59,897391.0
2021-12-16,50-59,896938.0
2021-12-17,50-59,896505.0
2021-12-18,50-59,896326.0
2021-12-19,50-59,896189.0
2021-12-20,50-59,895682.0
2021-12-21,50-59,895206.0
2021-12-22,50-59,895088.0
2021-12-23,50-59,894618.0
2021-12-24,50-59,894194.0
2021-12-25,50-59,894038.0
2021-12-26,50-59,893925.0
2021-12-27,50-59,893442.0
2021-12-28,50-59,893013.0
2021-12-29,50-59,892629.0
2021-12-30,50-59,892262.0
2021-12-31,50-59,891936.0
2022-01-01,50-59,891815.0
2022-01-02,50-59,891718.0
2022-01-03,50-59,891360.0
2022-01-04,50-59,891058.0
2022-01-05,50-59,890770.0
2022-01-06,50-59,890521.0
2022-01-07,50-59,890391.0
2022-01-08,50-59,890307.0
2022-01-09,50-59,890222.0
2022-01-10,50-59,889845.0
2022-01-11,50-59,889465.0
2022-01-12,50-59,889116.0
2022-01-13,50-59,888801.0
2022-01-14,50-59,888623.0
2022-01-15,50-59,888522.0
2022-01-16,50-59,888419.0
2022-01-17,50-59,888019.0
2022-01-18,50-59,887637.0
2022-01-19,50-59,887333.0
2022-01-20,50-59,886977.0
2022-01-21,50-59,886593.0
2022-01-22,50-59,886357.0
2022-01-23,50-59,886120.0
2022-01-24,50-59,885636.0
2022-01-25,50-59,885200.0
2022-01-26,50-59,884793.0
2022-01-27,50-59,884270.0
2022-01-28,50-59,883482.0
2022-01-29,50-59,882540.0
2022-01-30,50-59,881390.0
2022-01-31,50-59,880133.0
2022-02-01,50-59,879050.0
2022-02-02,50-59,878104.0
2022-02-03,50-59,877163.0
2022-02-04,50-59,876080.0
2022-02-05,50-59,874936.0
2022-02-06,50-59,873626.0
2022-02-07,50-59,872011.0
2022-02-08,50-59,870267.0
2022-02-09,50-59,868372.0
2022-02-10,50-59,866303.0
2022-02-11,50-59,864016.0
2022-02-12,50-59,861590.0
2022-02-13,50-59,858949.0
2022-02-14,50-59,856065.0
2022-02-15,50-59,853156.0
2022-02-16,50-59,850185.0
2022-02-17,50-59,847159.0
2022-02-18,50-59,843980.0
2022-02-19,50-59,840802.0
2022-02-20,50-59,837524.0
2022-02-21,50-59,834083.0
2022-02-22,50-59,830735.0
2022-02-23,50-59,827439.0
2022-02-24,50-59,824153.0
2022-02-25,50-59,820783.0
2022-02-26,50-59,817460.0
2022-02-27,50-59,814090.0
2022-02-28,50-59,810650.0
2022-03-01,50-59,807310.0
2022-03-02,50-59,804061.0
2022-03-03,50-59,800879.0
2022-03-04,50-59,797715.0
2022-03-05,50-59,794680.0
2022-03-06,50-59,791690.0
2022-03-07,50-59,788692.0
2022-03-08,50-59,785822.0
2022-03-09,50-59,783098.0
2022-03-10,50-59,780456.0
2022-03-11,50-59,777805.0
2022-03-12,50-59,775236.0
2022-03-13,50-59,772697.0
2022-03-14,50-59,770200.0
2022-03-15,50-59,767903.0
2022-03-16,50-59,765815.0
2022-03-17,50-59,763844.0
2022-03-18,50-59,761971.0
2022-03-19,50-59,760241.0
2022-03-20,50-59,758591.0
2022-03-21,50-59,756959.0
2022-03-22,50-59,755472.0
2022-03-23,50-59,754093.0
2022-03-24,50-59,752805.0
2022-03-25,50-59,751563.0
2022-03-26,50-59,750429.0
2022-03-27,50-59,749343.0
2022-03-28,50-59,748263.0
2022-03-29,50-59,747270.0
2022-03-30,50-59,746357.0
2022-03-31,50-59,745495.0
2022-04-01,50-59,744641.0
2022-04-02,50-59,743850.0
2022-04-03,50-59,743083.0
2022-04-04,50-59,742313.0
2022-04-05,50-59,741622.0
2022-04-06,50-59,741023.0
2022-04-07,50-59,740481.0
2022-04-08,50-59,739963.0
2022-04-09,50-59,739516.0
2022-04-10,50-59,739104.0
2022-04-11,50-59,738637.0
2022-04-12,50-59,738209.0
2022-04-13,50-59,737811.0
2022-04-14,50-59,737446.0
2022-04-15,50-59,737087.0
2022-04-16,50-59,736788.0
2022-04-17,50-59,736506.0
2022-04-18,50-59,736179.0
2022-04-19,50-59,735868.0
2022-04-20,50-59,735573.0
2022-04-21,50-59,735297.0
2022-04-22,50-59,735025.0
2022-04-23,50-59,734804.0
2022-04-24,50-59,734610.0
2022-04-25,50-59,734362.0
2022-04-26,50-59,734128.0
2022-04-27,50-59,733888.0
2022-04-28,50-59,733653.0
2022-04-29,50-59,733486.0
2022-04-30,50-59,733340.0
2022-05-01,50-59,733209.0
2022-05-02,50-59,733021.0
2022-05-03,50-59,732827.0
2022-05-04,50-59,732631.0
2022-05-05,50-59,732438.0
2022-05-06,50-59,732250.0
2022-05-07,50-59,732088.0
2022-05-08,50-59,731933.0
2022-05-09,50-59,731742.0
2022-05-10,50-59,731557.0
2022-05-11,50-59,731377.0
2022-05-12,50-59,731195.0
2022-05-13,50-59,731026.0
2022-05-14,50-59,730876.0
2022-05-15,50-59,730734.0
2022-05-16,50-59,730547.0
2022-05-17,50-59,730354.0
2022-05-18,50-59,730151.0
2022-05-19,50-59,729946.0
2022-05-20,50-59,729722.0
2022-05-21,50-59,729502.0
2022-05-22,50-59,729275.0
2022-05-23,50-59,729015.0
2022-05-24,50-59,728769.0
2022-05-25,50-59,728539.0
2022-05-26,50-59,728286.0
2022-05-27,50-59,727996.0
2022-05-28,50-59,727678.0
2022-05-29,50-59,727330.0
2022-05-30,50-59,726940.0
2022-05-31,50-59,726556.0
2022-06-01,50-59,726170.0
2022-06-02,50-59,725778.0
2022-06-03,50-59,725371.0
2022-06-04,50-59,724991.0
2022-06-05,50-59,724602.0
2022-06-06,50-59,724159.0
2022-06-07,50-59,723702.0
2022-06-08,50-59,723226.0
2022-06-09,50-59,722721.0
2022-06-10,50-59,722176.0
2022-06-11,50-59,721605.0
2022-06-12,50-59,721004.0
2022-06-13,50-59,720388.0
2022-06-14,50-59,719812.0
2022-06-15,50-59,719269.0
2022-06-16,50-59,718731.0
2022-06-17,50-59,718153.0
2022-06-18,50-59,717554.0
2022-06-19,50-59,716925.0
2022-06-20,50-59,716220.0
2022-06-21,50-59,715502.0
2022-06-22,50-59,714756.0
2022-06-23,50-59,713977.0
2022-06-24,50-59,713156.0
2022-06-25,50-59,712311.0
2022-06-26,50-59,711440.0
2022-06-27,50-59,710551.0
2022-06-28,50-59,709695.0
2022-06-29,50-59,708877.0
2022-06-30,50-59,708036.0
2022-07-01,50-59,707149.0
2022-07-02,50-59,706218.0
2022-07-03,50-59,705252.0
2022-07-04,50-59,704337.0
2022-07-05,50-59,703553.0
2022-07-06,50-59,702827.0
2022-07-07,50-59,702110.0
2022-07-08,50-59,701254.0
2022-07-09,50-59,700304.0
2022-07-10,50-59,699266.0
2022-07-11,50-59,698301.0
2022-07-12,50-59,697399.0
2022-07-13,50-59,696602.0
2022-07-14,50-59,695831.0
2022-07-15,50-59,694989.0
2022-07-16,50-59,694088.0
2022-07-17,50-59,693131.0
2022-07-18,50-59,692152.0
2022-07-19,50-59,691214.0
2022-07-20,50-59,690315.0
2022-07-21,50-59,689425.0
2022-07-22,50-59,688539.0
