Fecha,agerange,Porcentaje de la población
2022-01-17,50-59,96.27921595376438
2022-01-18,50-59,96.30433492406213
2022-01-19,50-59,96.3220561277331
2022-01-20,50-59,96.34341352177994
2022-01-21,50-59,96.36456193936841
2022-01-22,50-59,96.36656811336888
2022-01-23,50-59,96.36702786157734
2022-01-24,50-59,96.39289914712528
2022-01-25,50-59,96.41496706113062
2022-01-26,50-59,96.43385853296854
2022-01-27,50-59,96.45032587788921
2022-01-28,50-59,96.46583193110129
2022-01-29,50-59,96.46754553806005
2022-01-30,50-59,96.4676291286434
2022-01-31,50-59,96.48731471102317
2022-02-01,50-59,96.50307153598533
2022-02-02,50-59,96.51983144794772
2022-02-03,50-59,96.53291337424257
2022-02-04,50-59,96.5445742606204
2022-02-05,50-59,96.54524298528722
2022-02-06,50-59,96.54545196174561
2022-02-07,50-59,96.56171033020789
2022-02-08,50-59,96.5766312493365
2022-02-09,50-59,96.59000574267309
2022-02-10,50-59,96.60292048780121
2022-02-11,50-59,96.61228263313681
2022-02-12,50-59,96.61303494838698
2022-02-13,50-59,96.61311853897034
2022-02-14,50-59,96.62925152155759
2022-02-15,50-59,96.64450680301962
2022-02-16,50-59,96.6593441315649
2022-02-17,50-59,96.67196630965128
2022-02-18,50-59,96.68651107115481
2022-02-19,50-59,96.68772313461344
2022-02-20,50-59,96.68772313461344
2022-02-21,50-59,96.70653101586801
2022-02-22,50-59,96.72082500562146
2022-02-23,50-59,96.73545335770835
2022-02-24,50-59,96.74786655933636
2022-02-25,50-59,96.76027976096437
2022-02-26,50-59,96.76128284796461
2022-02-27,50-59,96.76136643854797
2022-02-28,50-59,96.77595299534318
2022-03-01,50-59,96.78819901580448
2022-03-02,50-59,96.80182428089111
2022-03-03,50-59,96.81415389193576
2022-03-04,50-59,96.8259819594803
2022-03-05,50-59,96.82740299939732
2022-03-06,50-59,96.82752838527234
2022-03-07,50-59,96.84107005977563
2022-03-08,50-59,96.85344146611196
2022-03-09,50-59,96.8654367148232
2022-03-10,50-59,96.87496604132552
2022-03-11,50-59,96.88487152545291
2022-03-12,50-59,96.88620897478657
2022-03-13,50-59,96.88650154182831
2022-03-14,50-59,96.89799524703943
2022-03-15,50-59,96.90735739237503
2022-03-16,50-59,96.91492234016853
2022-03-17,50-59,96.92390832787905
2022-03-18,50-59,96.9315568662559
2022-03-19,50-59,96.93239277208944
2022-03-20,50-59,96.93251815796447
2022-03-21,50-59,96.94225646092517
2022-03-22,50-59,96.95094988159394
2022-03-23,50-59,96.96035382222122
2022-03-24,50-59,96.96896365230664
2022-03-25,50-59,96.97615244247505
2022-03-26,50-59,96.97707193889194
2022-03-27,50-59,96.97707193889194
2022-03-28,50-59,96.98538920193562
2022-03-29,50-59,96.99216003918727
2022-03-30,50-59,96.99838753764712
2022-03-31,50-59,97.00428067377354
2022-04-01,50-59,97.01130228277523
2022-04-02,50-59,97.01217998390045
2022-04-03,50-59,97.01217998390045
2022-04-04,50-59,97.01974493169395
2022-04-05,50-59,97.02714269832074
2022-04-06,50-59,97.03362096853066
2022-04-07,50-59,97.03867819882355
2022-04-08,50-59,97.04406979144984
2022-04-09,50-59,97.04494749257506
2022-04-10,50-59,97.0450728784501
2022-04-11,50-59,97.05184371570174
2022-04-12,50-59,97.0585727576617
2022-04-13,50-59,97.06404794087136
2022-04-14,50-59,97.06872901353917
2022-04-15,50-59,97.07395342499878
2022-04-16,50-59,97.07453855908224
2022-04-17,50-59,97.07458035437392
2022-04-18,50-59,97.08047349050035
2022-04-19,50-59,97.0863248313351
2022-04-20,50-59,97.0906715416695
2022-04-21,50-59,97.0949764567122
2022-04-22,50-59,97.09953214350497
2022-04-23,50-59,97.10070241167192
2022-04-24,50-59,97.10070241167192
2022-04-25,50-59,97.10613579958991
2022-04-26,50-59,97.11006455700752
2022-04-27,50-59,97.11390972384179
2022-04-28,50-59,97.11871618238462
2022-04-29,50-59,97.1187579776763
2022-04-30,50-59,97.11879977296798
2022-05-01,50-59,97.11879977296798
2022-05-02,50-59,97.12410777501093
2022-05-03,50-59,97.12857987122034
2022-05-04,50-59,97.13200708513784
2022-05-05,50-59,97.13493275555523
2022-05-06,50-59,97.13777483538925
2022-05-07,50-59,97.13815099301434
2022-05-08,50-59,97.13815099301434
2022-05-09,50-59,97.14212154572364
2022-05-10,50-59,97.14529798789107
2022-05-11,50-59,97.14818186301677
2022-05-12,50-59,97.15185984868432
2022-05-13,50-59,97.15516167672679
2022-05-14,50-59,97.15570501551859
2022-05-15,50-59,97.15570501551859
2022-05-16,50-59,97.15938300118616
2022-05-17,50-59,97.16239226218688
2022-05-18,50-59,97.16548511377097
2022-05-19,50-59,97.1684943747717
2022-05-20,50-59,97.1715454310641
2022-05-21,50-59,97.1722559510226
2022-05-22,50-59,97.17233954160595
2022-05-23,50-59,97.17593393669016
2022-05-24,50-59,97.17881781181586
2022-05-25,50-59,97.18132552931648
2022-05-26,50-59,97.18408401856713
2022-05-27,50-59,97.18659173606775
2022-05-28,50-59,97.18734405131792
2022-05-29,50-59,97.18746943719296
2022-05-30,50-59,97.19089665111046
2022-05-31,50-59,97.19336257331939
2022-06-01,50-59,97.19683158252856
2022-06-02,50-59,97.19992443411265
2022-06-03,50-59,97.20347703390517
2022-06-04,50-59,97.20376960094691
2022-06-05,50-59,97.20376960094691
2022-06-06,50-59,97.20715501957274
2022-06-07,50-59,97.21024787115682
2022-06-08,50-59,97.21338251803257
2022-06-09,50-59,97.21614100728326
2022-06-10,50-59,97.21923385886733
2022-06-11,50-59,97.2200279694092
2022-06-12,50-59,97.22006976470087
2022-06-13,50-59,97.22404031741017
2022-06-14,50-59,97.22813625599449
2022-06-15,50-59,97.23198142282875
2022-06-16,50-59,97.23553402262128
2022-06-17,50-59,97.2387522600804
2022-06-18,50-59,97.23942098474723
2022-06-19,50-59,97.2394627800389
2022-06-20,50-59,97.24318256099814
2022-06-21,50-59,97.24644259374892
2022-06-22,50-59,97.25012057941649
2022-06-23,50-59,97.25358958862567
2022-06-24,50-59,97.2569332119598
2022-06-25,50-59,97.25756014133495
2022-06-26,50-59,97.25768552720999
2022-06-27,50-59,97.26119633171083
2022-06-28,50-59,97.2647071362117
2022-06-29,50-59,97.26734023958733
2020-12-24,60-69,
2020-12-25,60-69,
2020-12-26,60-69,
2020-12-27,60-69,
2020-12-28,60-69,
2020-12-29,60-69,
2020-12-30,60-69,
2020-12-31,60-69,
2021-01-01,60-69,
2021-01-02,60-69,
2021-01-03,60-69,
2021-01-04,60-69,
2021-01-05,60-69,
2021-01-06,60-69,
2021-01-07,60-69,
2021-01-08,60-69,
2021-01-09,60-69,
2021-01-10,60-69,
2021-01-11,60-69,
2021-01-12,60-69,
2021-01-13,60-69,
2021-01-14,60-69,
2021-01-15,60-69,
2021-01-16,60-69,
2021-01-17,60-69,
2021-01-18,60-69,
2021-01-19,60-69,
2021-01-20,60-69,
2021-01-21,60-69,0.0
2021-01-22,60-69,0.0
2021-01-23,60-69,0.0
2021-01-24,60-69,0.0
2021-01-25,60-69,0.0
2021-01-26,60-69,0.0
2021-01-27,60-69,0.001883868648065886
2021-01-28,60-69,0.008665795781103075
2021-01-29,60-69,0.011841460073556997
2021-01-30,60-69,0.011895284892073166
2021-01-31,60-69,0.011895284892073166
2021-02-01,60-69,0.011895284892073166
2021-02-02,60-69,0.011895284892073166
2021-02-03,60-69,0.011895284892073166
2021-02-04,60-69,0.011895284892073166
2021-02-05,60-69,0.0120029345291055
2021-02-06,60-69,0.0120029345291055
2021-02-07,60-69,0.0120029345291055
2021-02-08,60-69,0.013402379810525873
2021-02-09,60-69,0.013886803177171387
2021-02-10,60-69,0.013940627995687557
2021-02-11,60-69,0.013940627995687557
2021-02-12,60-69,0.013940627995687557
2021-02-13,60-69,0.013940627995687557
2021-02-14,60-69,0.013994452814203725
2021-02-15,60-69,0.013994452814203725
2021-02-16,60-69,0.014048277632719892
2021-02-17,60-69,0.014048277632719892
2021-02-18,60-69,0.017923664565883998
2021-02-19,60-69,0.018354263114013347
2021-02-20,60-69,0.01846191275104568
2021-02-21,60-69,0.01846191275104568
2021-02-22,60-69,0.05199477468661846
2021-02-23,60-69,0.10420484864730158
2021-02-24,60-69,0.12977163744248144
2021-02-25,60-69,0.13919098068281088
2021-02-26,60-69,0.1399983529605534
2021-02-27,60-69,0.1400521777790696
2021-02-28,60-69,0.1400521777790696
2021-03-01,60-69,0.1400521777790696
2021-03-02,60-69,0.14010600259758574
2021-03-03,60-69,0.14010600259758574
2021-03-04,60-69,0.14010600259758574
2021-03-05,60-69,0.14010600259758574
2021-03-06,60-69,0.14010600259758574
2021-03-07,60-69,0.14010600259758574
2021-03-08,60-69,0.14032130187165043
2021-03-09,60-69,0.14037512669016658
2021-03-10,60-69,0.14064425078274742
2021-03-11,60-69,0.1410210245123606
2021-03-12,60-69,0.14123632378642526
2021-03-13,60-69,0.14123632378642526
2021-03-14,60-69,0.14123632378642526
2021-03-15,60-69,0.143066367615975
2021-03-16,60-69,0.1908628064583323
2021-03-17,60-69,0.7451507875378321
2021-03-18,60-69,1.360260813540602
2021-03-19,60-69,1.9753170147248558
2021-03-20,60-69,2.1366838206363274
2021-03-21,60-69,2.2080017051702505
2021-03-22,60-69,3.046915326563248
2021-03-23,60-69,4.150001157233598
2021-03-24,60-69,5.564302088564433
2021-03-25,60-69,7.274693346552709
2021-03-26,60-69,9.072280810537176
2021-03-27,60-69,9.416329050492523
2021-03-28,60-69,9.50051106665181
2021-03-29,60-69,15.909270732916406
2021-03-30,60-69,21.94034164765305
2021-03-31,60-69,27.59442353350245
2021-04-01,60-69,32.55018222392309
2021-04-02,60-69,37.249950077480825
2021-04-03,60-69,37.48032030073002
2021-04-04,60-69,37.506263863254816
2021-04-05,60-69,39.996415267086824
2021-04-06,60-69,41.58274031839533
2021-04-07,60-69,42.681627813221425
2021-04-08,60-69,43.57145971293071
2021-04-09,60-69,44.45843889725865
2021-04-10,60-69,44.51237136541185
2021-04-11,60-69,44.52308250429657
2021-04-12,60-69,48.394701700164546
2021-04-13,60-69,53.12498822582094
2021-04-14,60-69,58.162022392200996
2021-04-15,60-69,64.2785132939228
2021-04-16,60-69,64.4879456627692
2021-04-17,60-69,64.53563445197453
2021-04-18,60-69,64.54892918214803
2021-04-19,60-69,69.25526366356475
2021-04-20,60-69,70.90316430725575
2021-04-21,60-69,72.06325062073472
2021-04-22,60-69,73.01508871137464
2021-04-23,60-69,73.92069128290916
2021-04-24,60-69,74.05756779639579
2021-04-25,60-69,74.06774068709534
2021-04-26,60-69,74.91725779773603
2021-04-27,60-69,75.61956402973499
2021-04-28,60-69,76.25399716558505
2021-04-29,60-69,76.80920016857932
2021-04-30,60-69,77.35229258740746
2021-05-01,60-69,77.4159673477121
2021-05-02,60-69,77.42274927484513
2021-05-03,60-69,78.00567205937523
2021-05-04,60-69,78.48223700251738
2021-05-05,60-69,78.9363569963383
2021-05-06,60-69,79.31108538284786
2021-05-07,60-69,79.6534650534292
2021-05-08,60-69,79.68764381318697
2021-05-09,60-69,79.68990445556466
2021-05-10,60-69,80.08115706135868
2021-05-11,60-69,80.41422503833672
2021-05-12,60-69,80.70541730650919
2021-05-13,60-69,80.95080465412441
2021-05-14,60-69,81.05382535676435
2021-05-15,60-69,81.05576305023094
2021-05-16,60-69,81.05705484587531
2021-05-17,60-69,81.28844774067633
2021-05-18,60-69,81.50423143810764
2021-05-19,60-69,81.72227577791664
2021-05-20,60-69,81.91760604431182
2021-05-21,60-69,82.0989956827113
2021-05-22,60-69,82.11971823784003
2021-05-23,60-69,82.12090238384738
2021-05-24,60-69,82.29061203662886
2021-05-25,60-69,82.48508110592778
2021-05-26,60-69,82.64348754682086
2021-05-27,60-69,82.7824632282296
2021-05-28,60-69,82.93629455954881
2021-05-29,60-69,82.93742488073765
2021-05-30,60-69,82.9375863551932
2021-05-31,60-69,83.09949140928984
2021-06-01,60-69,83.27086963144532
2021-06-02,60-69,83.42120234956097
2021-06-03,60-69,83.58025468827626
2021-06-04,60-69,83.5837533014798
2021-06-05,60-69,83.60124636749757
2021-06-06,60-69,83.60313023614563
2021-06-07,60-69,83.76476616614968
2021-06-08,60-69,83.89577577441804
2021-06-09,60-69,83.99443666675816
2021-06-10,60-69,84.0767348142694
2021-06-11,60-69,84.20037042240102
2021-06-12,60-69,84.21527989713
2021-06-13,60-69,84.21764818914473
2021-06-14,60-69,84.33310242486189
2021-06-15,60-69,84.44371242691263
2021-06-16,60-69,84.54560280836372
2021-06-17,60-69,84.64044213858922
2021-06-18,60-69,84.73668091409613
2021-06-19,60-69,84.75568107503233
2021-06-20,60-69,84.75772641813595
2021-06-21,60-69,84.88615243511552
2021-06-22,60-69,85.01134896298413
2021-06-23,60-69,85.13127065863816
2021-06-24,60-69,85.23859734675939
2021-06-25,60-69,85.34328661877333
2021-06-26,60-69,85.35254448755812
2021-06-27,60-69,85.3527597868322
2021-06-28,60-69,85.45809495666833
2021-06-29,60-69,85.55815529428989
2021-06-30,60-69,85.66230631811868
2021-07-01,60-69,85.76688794049558
2021-07-02,60-69,85.81393083187872
2021-07-03,60-69,85.83734462793325
2021-07-04,60-69,85.84025116813312
2021-07-05,60-69,85.86188874517663
2021-07-06,60-69,86.18553737891435
2021-07-07,60-69,86.41924474091155
2021-07-08,60-69,86.64288686184622
2021-07-09,60-69,86.86060825274411
2021-07-10,60-69,86.9114727062419
2021-07-11,60-69,86.9171243121861
2021-07-12,60-69,86.9224529692192
2021-07-13,60-69,87.23447544215743
2021-07-14,60-69,87.44821379648513
2021-07-15,60-69,87.6005380328859
2021-07-16,60-69,87.72939464841359
2021-07-17,60-69,87.75819092631974
2021-07-18,60-69,87.76147424024923
2021-07-19,60-69,87.93425190768613
2021-07-20,60-69,88.10347713710097
2021-07-21,60-69,88.29751560785175
2021-07-22,60-69,88.44531855949714
2021-07-23,60-69,88.58617810955396
2021-07-24,60-69,88.61804240211552
2021-07-25,60-69,88.6212718912265
2021-07-26,60-69,88.76213144128332
2021-07-27,60-69,88.88678972096676
2021-07-28,60-69,88.99885299311741
2021-07-29,60-69,89.1129616083717
2021-07-30,60-69,89.11753671794557
2021-07-31,60-69,89.1329306160412
2021-08-01,60-69,89.13352268904488
2021-08-02,60-69,89.21888885121152
2021-08-03,60-69,89.30899159740758
2021-08-04,60-69,89.38300072286731
2021-08-05,60-69,89.43994738085742
2021-08-06,60-69,89.51734746988367
2021-08-07,60-69,89.53064220005716
2021-08-08,60-69,89.53166487160897
2021-08-09,60-69,89.58328287256597
2021-08-10,60-69,89.65949881558487
2021-08-11,60-69,89.72102058314884
2021-08-12,60-69,89.79443763560491
2021-08-13,60-69,89.85843534482063
2021-08-14,60-69,89.86990003116458
2021-08-15,60-69,89.87054592898677
2021-08-16,60-69,89.91446698089595
2021-08-17,60-69,89.96215577010128
2021-08-18,60-69,90.02071717264687
2021-08-19,60-69,90.062754355908
2021-08-20,60-69,90.09876315949532
2021-08-21,60-69,90.09978583104711
2021-08-22,60-69,90.09994730550267
2021-08-23,60-69,90.1436530581378
2021-08-24,60-69,90.17767034344001
2021-08-25,60-69,90.2954390463534
2021-08-26,60-69,90.37671452231281
2021-08-27,60-69,90.42203501950343
2021-08-28,60-69,90.42321916551079
2021-08-29,60-69,90.42348828960336
2021-08-30,60-69,90.47144620290126
2021-08-31,60-69,90.52209535712498
2021-09-01,60-69,90.59389766502555
2021-09-02,60-69,90.63905668776061
2021-09-03,60-69,90.68373128712904
2021-09-04,60-69,90.68599192950671
2021-09-05,60-69,90.6862610535993
2021-09-06,60-69,90.75015111317798
2021-09-07,60-69,90.78992765406143
2021-09-08,60-69,90.81732448668616
2021-09-09,60-69,90.85510950928452
2021-09-10,60-69,90.88078394771672
2021-09-11,60-69,90.88223721781667
2021-09-12,60-69,90.88245251709073
2021-09-13,60-69,91.04473434491698
2021-09-14,60-69,91.22676988113867
2021-09-15,60-69,91.25578145831886
2021-09-16,60-69,91.2765578382661
2021-09-17,60-69,91.29254380936541
2021-09-18,60-69,91.2935126560987
2021-09-19,60-69,91.29372795537276
2021-09-20,60-69,91.4366328485332
2021-09-21,60-69,91.56990309917923
2021-09-22,60-69,91.58788058856364
2021-09-23,60-69,91.59999117272977
2021-09-24,60-69,91.61037936270338
2021-09-25,60-69,91.61194028244036
2021-09-26,60-69,91.61237088098848
2021-09-27,60-69,91.69526110150338
2021-09-28,60-69,91.77540625627395
2021-09-29,60-69,91.79709765813597
2021-09-30,60-69,91.80780879702068
2021-10-01,60-69,91.80829322038734
2021-10-02,60-69,91.80829322038734
2021-10-03,60-69,91.80829322038734
2021-10-04,60-69,91.86260246227015
2021-10-05,60-69,91.91561990850857
2021-10-06,60-69,91.95259755882918
2021-10-07,60-69,91.97445043514675
2021-10-08,60-69,91.98957520914979
2021-10-09,60-69,91.99005963251643
2021-10-10,60-69,91.99011345733496
2021-10-11,60-69,92.02983617339989
2021-10-12,60-69,92.07397252458314
2021-10-13,60-69,92.09421065634523
2021-10-14,60-69,92.10874335734458
2021-10-15,60-69,92.12058481741813
2021-10-16,60-69,92.12123071524033
2021-10-17,60-69,92.12123071524033
2021-10-18,60-69,92.15444062826481
2021-10-19,60-69,92.18592814709677
2021-10-20,60-69,92.19841550499252
2021-10-21,60-69,92.2086960453291
2021-10-22,60-69,92.21709271701764
2021-10-23,60-69,92.21763096520279
2021-10-24,60-69,92.21768479002131
2021-10-25,60-69,92.21806156375092
2021-10-26,60-69,92.2496567322199
2021-10-27,60-69,92.26763422160431
2021-10-28,60-69,92.28205927296665
2021-10-29,60-69,92.28986387165149
2021-10-30,60-69,92.29013299574407
2021-10-31,60-69,92.2901868205626
2021-11-01,60-69,92.30574219311376
2021-11-02,60-69,92.32598032487584
2021-11-03,60-69,92.3425045441603
2021-11-04,60-69,92.3588134641707
2021-11-05,60-69,92.3717852454331
2021-11-06,60-69,92.37237731843678
2021-11-07,60-69,92.3724311432553
2021-11-08,60-69,92.39385342102473
2021-11-09,60-69,92.418074589357
2021-11-10,60-69,92.44347990369664
2021-11-11,60-69,92.46888521803626
2021-11-12,60-69,92.48971542280202
2021-11-13,60-69,92.49106104326493
2021-11-14,60-69,92.49116869290197
2021-11-15,60-69,92.49165311626861
2021-11-16,60-69,92.52626247457451
2021-11-17,60-69,92.55129101518452
2021-11-18,60-69,92.57309006668358
2021-11-19,60-69,92.59069078233836
2021-11-20,60-69,92.5918749283457
2021-11-21,60-69,92.59203640280126
2021-11-22,60-69,92.60592320597844
2021-11-23,60-69,92.62766843265896
2021-11-24,60-69,92.64575357168039
2021-11-25,60-69,92.6637310610648
2021-11-26,60-69,92.67977085698261
2021-11-27,60-69,92.68165472563068
2021-11-28,60-69,92.68170855044919
2021-11-29,60-69,92.70539147059631
2021-11-30,60-69,92.72923586519897
2021-12-01,60-69,92.74576008448344
2021-12-02,60-69,92.76314550086416
2021-12-03,60-69,92.77956207051159
2021-12-04,60-69,92.78096151579301
2021-12-05,60-69,92.78106916543004
2021-12-06,60-69,92.80146877164766
2021-12-07,60-69,92.8255284655244
2021-12-08,60-69,92.84921138567151
2021-12-09,60-69,92.87101043717055
2021-12-10,60-69,92.89141004338819
2021-12-11,60-69,92.89393980985845
2021-12-12,60-69,92.89426275876954
2021-12-13,60-69,92.9077189633986
2021-12-14,60-69,92.9363537668492
2021-12-15,60-69,92.9590140154445
2021-12-16,60-69,92.98323518377677
2021-12-17,60-69,93.0033118410833
2021-12-18,60-69,93.00589543237207
2021-12-19,60-69,93.00605690682762
2021-12-20,60-69,93.0318928197154
2021-12-21,60-69,93.05600633841063
2021-12-22,60-69,93.05627546250321
2021-12-23,60-69,93.08125017829471
2021-12-24,60-69,93.10025033923091
2021-12-25,60-69,93.10261863124563
2021-12-26,60-69,93.10288775533822
2021-12-27,60-69,93.12969251495926
2021-12-28,60-69,93.1531063110138
2021-12-29,60-69,93.17312914350181
2021-12-30,60-69,93.19266755262318
2021-12-31,60-69,93.20865352372249
2022-01-01,60-69,93.21080651646312
2022-01-02,60-69,93.21091416610015
2022-01-03,60-69,93.2266848379254
2022-01-04,60-69,93.24299375793579
2022-01-05,60-69,93.25650378738337
2022-01-06,60-69,93.2689911452791
2022-01-07,60-69,93.27345860521595
2022-01-08,60-69,93.27345860521595
2022-01-09,60-69,93.27367390449001
2022-01-10,60-69,93.293589087341
2022-01-11,60-69,93.31135127745132
2022-01-12,60-69,93.3275525478247
2022-01-13,60-69,93.3421928984611
2022-01-14,60-69,93.34671418321645
2022-01-15,60-69,93.34676800803496
2022-01-16,60-69,93.34676800803496
2022-01-17,60-69,93.36474549741936
2022-01-18,60-69,93.38159266561493
2022-01-19,60-69,93.39294970232184
2022-01-20,60-69,93.40656738140643
2022-01-21,60-69,93.41948533785032
2022-01-22,60-69,93.42050800940211
2022-01-23,60-69,93.42072330867617
2022-01-24,60-69,93.43681692941252
2022-01-25,60-69,93.45059608295266
2022-01-26,60-69,93.46389081312616
2022-01-27,60-69,93.47557079874416
2022-01-28,60-69,93.48660488653996
2022-01-29,60-69,93.48746608363624
2022-01-30,60-69,93.48746608363624
2022-01-31,60-69,93.49979196707643
2022-02-01,60-69,93.50904983586122
2022-02-02,60-69,93.52008392365703
2022-02-03,60-69,93.52778087270485
2022-02-04,60-69,93.53375542756014
2022-02-05,60-69,93.53407837647123
2022-02-06,60-69,93.53407837647123
2022-02-07,60-69,93.54608131100034
2022-02-08,60-69,93.55630802651841
2022-02-09,60-69,93.56637326758094
2022-02-10,60-69,93.57514671299907
2022-02-11,60-69,93.58241306349875
2022-02-12,60-69,93.58262836277281
2022-02-13,60-69,93.58268218759133
2022-02-14,60-69,93.59414687393527
2022-02-15,60-69,93.60399681572373
2022-02-16,60-69,93.61406205678627
2022-02-17,60-69,93.62245872847478
2022-02-18,60-69,93.63225484544473
2022-02-19,60-69,93.63279309362989
2022-02-20,60-69,93.63306221772247
2022-02-21,60-69,93.64371953178868
2022-02-22,60-69,93.65523804295113
2022-02-23,60-69,93.66562623292475
2022-02-24,60-69,93.6734846564281
2022-02-25,60-69,93.68338842303508
2022-02-26,60-69,93.68392667122023
2022-02-27,60-69,93.68403432085728
2022-02-28,60-69,93.69388426264574
2022-03-01,60-69,93.70281918251942
2022-03-02,60-69,93.71234617539679
2022-03-03,60-69,93.72155021936305
2022-03-04,60-69,93.73096956260338
2022-03-05,60-69,93.73177693488111
2022-03-06,60-69,93.73183075969965
2022-03-07,60-69,93.74146540221403
2022-03-08,60-69,93.7500235483581
2022-03-09,60-69,93.75696694994669
2022-03-10,60-69,93.76342592816863
2022-03-11,60-69,93.77026168012019
2022-03-12,60-69,93.7706384538498
2022-03-13,60-69,93.77074610348683
2022-03-14,60-69,93.77946572408644
2022-03-15,60-69,93.78544027894173
2022-03-16,60-69,93.79114570970445
2022-03-17,60-69,93.79803528647453
2022-03-18,60-69,93.80406366614832
2022-03-19,60-69,93.80470956397052
2022-03-20,60-69,93.80476338878904
2022-03-21,60-69,93.81143766628504
2022-03-22,60-69,93.81848871751066
2022-03-23,60-69,93.82510917018816
2022-03-24,60-69,93.8315681484101
2022-03-25,60-69,93.83684298062468
2022-03-26,60-69,93.83770417772094
2022-03-27,60-69,93.83781182735798
2022-03-28,60-69,93.84410933112436
2022-03-29,60-69,93.84970711225004
2022-03-30,60-69,93.85525106855721
2022-03-31,60-69,93.86004147740515
2022-04-01,60-69,93.86370156506425
2022-04-02,60-69,93.86413216361238
2022-04-03,60-69,93.86423981324941
2022-04-04,60-69,93.8695684702825
2022-04-05,60-69,93.87543537550077
2022-04-06,60-69,93.88071020771535
2022-04-07,60-69,93.88507001801517
2022-04-08,60-69,93.88824568230763
2022-04-09,60-69,93.88851480640021
2022-04-10,60-69,93.88851480640021
2022-04-11,60-69,93.8938434634333
2022-04-12,60-69,93.89901064601085
2022-04-13,60-69,93.90293985776253
2022-04-14,60-69,93.90665377024014
2022-04-15,60-69,93.90934501116595
2022-04-16,60-69,93.90972178489557
2022-04-17,60-69,93.90972178489557
2022-04-18,60-69,93.9141354200139
2022-04-19,60-69,93.91752638358042
2022-04-20,60-69,93.92070204787288
2022-04-21,60-69,93.9238238873468
2022-04-22,60-69,93.92635365381706
2022-04-23,60-69,93.92667660272816
2022-04-24,60-69,93.92667660272816
2022-04-25,60-69,93.93033669038726
2022-04-26,60-69,93.93405060286489
2022-04-27,60-69,93.93695714306475
2022-04-28,60-69,93.93927161026095
2022-04-29,60-69,93.93927161026095
2022-04-30,60-69,93.93927161026095
2022-05-01,60-69,93.93927161026095
2022-05-02,60-69,93.94368524537927
2022-05-03,60-69,93.94718385858283
2022-05-04,60-69,93.9497674498716
2022-05-05,60-69,93.95240486597889
2022-05-06,60-69,93.95514993172321
2022-05-07,60-69,93.95536523099727
2022-05-08,60-69,93.95536523099727
2022-05-09,60-69,93.95859472010825
2022-05-10,60-69,93.96160890994516
2022-05-11,60-69,93.96386955232283
2022-05-12,60-69,93.96656079324865
2022-05-13,60-69,93.96892908526335
2022-05-14,60-69,93.96919820935594
2022-05-15,60-69,93.96919820935594
2022-05-16,60-69,93.97156650137065
2022-05-17,60-69,93.97398861820388
2022-05-18,60-69,93.97614161094452
2022-05-19,60-69,93.9783484285037
2022-05-20,60-69,93.98012464751471
2022-05-21,60-69,93.98055524606285
2022-05-22,60-69,93.98055524606285
2022-05-23,60-69,93.98303118771459
2022-05-24,60-69,93.98496888118117
2022-05-25,60-69,93.98782159656253
2022-05-26,60-69,93.98965164039208
2022-05-27,60-69,93.99094343603647
2022-05-28,60-69,93.9913740345846
2022-05-29,60-69,93.9913740345846
2022-05-30,60-69,93.99347320250672
2022-05-31,60-69,93.99573384488441
2022-06-01,60-69,93.99794066244357
2022-06-02,60-69,93.9997168814546
2022-06-03,60-69,94.00154692528415
2022-06-04,60-69,94.0017083997397
2022-06-05,60-69,94.0017083997397
2022-06-06,60-69,94.00423816620996
2022-06-07,60-69,94.00596056040249
2022-06-08,60-69,94.00827502759867
2022-06-09,60-69,94.01026654588377
2022-06-10,60-69,94.01215041453183
2022-06-11,60-69,94.01252718826146
2022-06-12,60-69,94.01252718826146
2022-06-13,60-69,94.01505695473172
2022-06-14,60-69,94.01764054602049
2022-06-15,60-69,94.01952441466855
2022-06-16,60-69,94.02183888186475
2022-06-17,60-69,94.02372275051282
2022-06-18,60-69,94.02415334906095
2022-06-19,60-69,94.02426099869797
2022-06-20,60-69,94.02716753889784
2022-06-21,60-69,94.0296973053681
2022-06-22,60-69,94.0320117725643
2022-06-23,60-69,94.03346504266425
2022-06-24,60-69,94.0350259624012
2022-06-25,60-69,94.03513361203825
2022-06-26,60-69,94.03513361203825
2022-06-27,60-69,94.03723277996038
2022-06-28,60-69,94.03922429824547
2022-06-29,60-69,94.0410005172565
2020-12-24,>=70,
2020-12-25,>=70,
2020-12-26,>=70,
2020-12-27,>=70,
2020-12-28,>=70,
2020-12-29,>=70,
2020-12-30,>=70,
2020-12-31,>=70,
2021-01-01,>=70,
2021-01-02,>=70,
2021-01-03,>=70,
2021-01-04,>=70,
2021-01-05,>=70,
2021-01-06,>=70,
2021-01-07,>=70,
2021-01-08,>=70,
2021-01-09,>=70,
2021-01-10,>=70,
2021-01-11,>=70,
2021-01-12,>=70,
2021-01-13,>=70,
2021-01-14,>=70,
2021-01-15,>=70,
2021-01-16,>=70,
2021-01-17,>=70,
2021-01-18,>=70,
2021-01-19,>=70,
2021-01-20,>=70,
2021-01-21,>=70,0.0
2021-01-22,>=70,0.0
2021-01-23,>=70,0.0
2021-01-24,>=70,0.0
2021-01-25,>=70,0.0
2021-01-26,>=70,0.0
2021-01-27,>=70,0.00012388779729974157
2021-01-28,>=70,0.000867214581098191
2021-01-29,>=70,0.0010530462770478033
2021-01-30,>=70,0.0010530462770478033
2021-01-31,>=70,0.0010530462770478033
